scoutId,regio2,regio3,street,houseNumber,geo_plz,totalRent,baseRent,serviceCharge,livingSpace,noRooms,floor,numberOfFloors,balcony,cellar,hasKitchen,garden,lift,petsAllowed,typeOfFlat,heatingType,condition,interiorQual,yearConstructed,lastRefurbish,newlyConst,energyEfficiencyClass,noParkSpaces
103131228,Berlin,Spandau_Spandau,Seeburger Stra&szlig;e,83,13581,909.0,699.0,110.0,61.5,2.0,2.0,4.0,True,False,False,False,False,no,apartment,central_heating,refurbished,sophisticated,2016.0,2016.0,False,B,
111177283,Berlin,Friedrichshain_Friedrichshain,Rigaer Str.,56,10247,1902.33,1575.0,327.33,130.93,4.0,6.0,7.0,True,False,True,False,True,negotiable,apartment,central_heating,well_kept,,1911.0,,False,,
113482434,Berlin,Friedrichshain_Friedrichshain,Frankfurter Allee,5,10247,2900.0,2400.0,500.0,203.0,2.5,6.0,6.0,True,False,True,False,True,,apartment,central_heating,mint_condition,,1950.0,2015.0,False,,
115653871,Berlin,Köpenick_Köpenick,Mahlsdorfer Str.,59,12555,900.0,795.0,75.0,63.65,3.0,3.0,3.0,True,True,False,True,False,negotiable,roof_storey,central_heating,first_time_use,sophisticated,1930.0,2020.0,False,,
88819262,Berlin,Köpenick_Köpenick,no_information,,12557,990.0,870.0,120.0,87.0,3.0,,,True,True,True,False,False,,apartment,self_contained_central_heating,well_kept,sophisticated,1934.0,,False,D,
110645578,Berlin,Friedrichshain_Friedrichshain,Finowstra&szlig;e,8a,10245,1775.0,1435.0,340.0,89.44,2.0,5.0,5.0,False,False,True,False,True,yes,roof_storey,district_heating,refurbished,,,,False,,
107350004,Berlin,Oberschöneweide_Köpenick,Siemensstra&szlig;e,15,12459,717.15,536.74,123.48,73.85,3.0,2.0,7.0,True,False,False,False,True,,apartment,,,,1998.0,,False,,
113807545,Berlin,Alt_Hohenschönhausen_Hohenschönhausen,Genslerstra&szlig;e,17 A,13055,816.0,678.0,90.0,60.0,2.0,4.0,5.0,True,True,False,False,True,negotiable,apartment,district_heating,first_time_use,normal,2019.0,,True,NO_INFORMATION,
113763904,Berlin,Tiergarten_Tiergarten,Havelberger Stra&szlig;e,16,10559,1532.76,1288.22,132.46,89.66,2.0,5.0,5.0,True,True,True,False,False,,roof_storey,central_heating,first_time_use,,1896.0,2019.0,False,C,
111378929,Berlin,Tiergarten_Tiergarten,Torfstra&szlig;e,xx,13353,895.0,795.0,100.0,54.1,2.0,2.0,5.0,True,True,True,False,False,negotiable,apartment,central_heating,first_time_use_after_refurbishment,,1900.0,2019.0,False,,
110342414,Berlin,Spandau_Spandau,Zeppelinstr.,89,13583,799.66,514.48,285.18,67.34,2.0,2.0,,False,True,False,False,False,,apartment,district_heating,well_kept,,1926.0,,False,,
115667245,Berlin,Spandau_Spandau,Neuendorfer Str.,10,13585,698.0,544.0,89.0,54.38,2.0,3.0,4.0,True,False,False,False,False,,apartment,oil_heating,need_of_renovation,,1961.0,,False,,
111419674,Berlin,Charlottenburg_Charlottenburg,Kamminer Stra&szlig;e,5,10589,1369.0,1199.0,90.0,79.59,2.5,3.0,5.0,True,True,True,False,False,,apartment,district_heating,first_time_use_after_refurbishment,sophisticated,1906.0,2019.0,False,C,
104096072,Berlin,Pankow_Pankow,Damerowstra&szlig;e,48,13187,1100.0,960.0,140.0,80.0,3.0,1.0,4.0,True,False,False,False,False,,apartment,self_contained_central_heating,first_time_use_after_refurbishment,sophisticated,1935.0,2018.0,False,,
106842381,Berlin,Zehlendorf_Zehlendorf,no_information,,14165,2048.0,1540.0,508.0,148.0,4.0,2.0,2.0,True,True,False,False,False,,roof_storey,gas_heating,first_time_use_after_refurbishment,sophisticated,1991.0,2018.0,False,,1.0
115371259,Berlin,Köpenick_Köpenick,Salvador-Allende-Str.,76R,12559,919.0,759.0,80.0,76.0,3.0,3.0,3.0,True,False,True,False,False,negotiable,apartment,central_heating,well_kept,normal,1997.0,,False,,
111820966,Berlin,Lichtenrade_Tempelhof,Gro&szlig;-Ziethener-Stra&szlig;e,98,12309,569.0,429.0,90.0,43.0,1.0,1.0,,True,False,False,False,True,negotiable,apartment,central_heating,modernized,normal,1978.0,2019.0,False,,
111414548,Berlin,Friedrichsfelde_Lichtenberg,Dolgenseestra&szlig;e,32,10319,1053.0,865.8,124.8,77.0,3.0,2.0,8.0,True,True,False,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2018.0,,True,NO_INFORMATION,
113863969,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Stra&szlig;burger Stra&szlig;e,31,10405,1940.0,1699.0,156.0,85.0,3.0,3.0,6.0,True,True,True,False,True,,apartment,floor_heating,mint_condition,luxury,2017.0,,False,NO_INFORMATION,
115668240,Berlin,Spandau_Spandau,Falkenhagener Str.,11,13585,592.8,448.8,84.0,51.0,2.0,2.0,4.0,True,True,False,False,False,,apartment,central_heating,well_kept,normal,1955.0,,False,,
115441402,Berlin,Buckow_Neukölln,Distelfinkweg,26,12357,416.38,276.38,85.0,38.0,1.0,0.0,,False,False,False,False,False,negotiable,apartment,central_heating,well_kept,normal,1963.0,,False,,
113737119,Berlin,Reinickendorf_Reinickendorf,Schwabstra&szlig;e,9a,13409,690.0,570.0,120.0,45.0,1.5,0.0,3.0,False,True,True,False,False,negotiable,raised_ground_floor,central_heating,mint_condition,sophisticated,1963.0,2018.0,False,E,
85424936,Berlin,Friedrichshain_Friedrichshain,Seumestra&szlig;e,13 a,10245,869.83,764.83,105.0,69.53,2.0,2.0,5.0,False,True,False,False,False,negotiable,apartment,stove_heating,need_of_renovation,simple,1900.0,,False,,
106300141,Berlin,Dahlem_Zehlendorf,Englerallee,42,14195,7000.0,6000.0,1000.0,300.0,7.0,3.0,3.0,True,True,True,False,True,yes,apartment,district_heating,mint_condition,luxury,2011.0,2015.0,False,,2.0
115670416,Berlin,Tiergarten_Tiergarten,Genthiner Stra&szlig;e,46,10785,1496.0,1259.0,237.0,59.0,2.0,,,True,True,True,False,False,,,,,sophisticated,,,False,,0.0
114123996,Berlin,Wilmersdorf_Wilmersdorf,Katharinenstra&szlig;e,14,10711,1730.0,1450.0,180.0,79.96,2.0,7.0,7.0,True,True,False,False,True,,roof_storey,floor_heating,first_time_use,,2019.0,,True,B,1.0
89015162,Berlin,Mitte_Mitte,Habersaathstra&szlig;e,19,10115,1404.07,1209.07,95.0,78.87,2.0,3.0,3.0,True,True,True,False,False,negotiable,roof_storey,central_heating,,normal,1900.0,2005.0,False,,
111378469,Berlin,Lichtenrade_Tempelhof,Charlottenstr.,31,12307,895.0,685.0,210.0,75.0,2.0,,,True,True,True,True,False,no,roof_storey,central_heating,,,1986.0,,False,E,
113229161,Berlin,Mitte_Mitte,Luisenstra&szlig;e,51,10117,2509.28,2034.89,474.39,124.84,5.0,,5.0,False,False,True,False,True,negotiable,apartment,central_heating,,,1996.0,,False,,
115695523,Berlin,Neukölln_Neukölln,Treptower Str.,91,12059,855.0,740.0,115.0,52.0,2.0,1.0,4.0,False,False,True,False,False,,apartment,district_heating,,,1910.0,2015.0,False,,
113834424,Berlin,Neukölln_Neukölln,Nogatstra&szlig;e,38,12051,847.3,790.3,39.0,45.16,2.0,0.0,4.0,False,False,True,False,False,,ground_floor,district_heating,first_time_use_after_refurbishment,sophisticated,1910.0,2019.0,False,,
115522685,Berlin,Lübars_Reinickendorf,Kieselbronner Weg,2A,13469,1132.84,771.59,361.25,79.71,3.0,1.0,,True,True,False,False,False,,apartment,district_heating,well_kept,,1995.0,,False,,
113399422,Berlin,Köpenick_Köpenick,no_information,,12555,960.0,800.0,90.0,76.6,3.0,3.0,4.0,False,False,True,False,False,,apartment,,,,2000.0,,False,,
105132618,Berlin,Marienfelde_Tempelhof,Marienfelder Allee,85,12277,1469.0,1228.0,140.0,87.72,3.0,2.0,2.0,True,True,True,False,True,negotiable,apartment,central_heating,first_time_use,sophisticated,2018.0,,True,,
111294656,Berlin,Marzahn_Marzahn,B&auml;rensteinstr.,44,12685,563.68,406.01,157.67,47.15,2.0,15.0,,False,False,False,False,False,,apartment,,,,1980.0,,False,,
115635780,Berlin,Friedrichshain_Friedrichshain,Richard-Sorge-Stra&szlig;e,63,10249,1794.44,1545.64,109.0,90.92,3.0,5.0,5.0,True,True,True,False,False,negotiable,roof_storey,central_heating,first_time_use,sophisticated,1910.0,2019.0,False,,
111415658,Berlin,Tiergarten_Tiergarten,Alt-Moabit,113,10559,1100.0,925.0,95.0,47.53,2.0,,5.0,False,False,True,False,False,,ground_floor,district_heating,,,1957.0,,False,,1.0
111352638,Berlin,Grünau_Köpenick,Waldkiefernring,13,12527,1565.0,1243.0,322.0,103.72,4.0,1.0,2.0,True,True,True,False,False,,apartment,combined_heat_and_power_plant,first_time_use,sophisticated,2018.0,,True,NO_INFORMATION,1.0
113867948,Berlin,Weißensee_Weißensee,Bizetstr.,86,13088,650.0,510.0,140.0,50.0,1.0,1.0,4.0,True,True,False,False,False,negotiable,apartment,central_heating,modernized,normal,,,False,,
111379656,Berlin,Spandau_Spandau,Groenerstr.,19,13585,938.0,776.0,162.0,75.65,3.5,1.0,,False,False,True,False,False,negotiable,apartment,central_heating,modernized,,1890.0,,False,F,
106751997,Berlin,Mitte_Mitte,Neue Gr&uuml;nstra&szlig;e,19c,10179,1819.0,1563.0,256.0,94.71,3.0,2.0,7.0,True,True,True,True,True,,apartment,central_heating,first_time_use,luxury,2018.0,,True,C,1.0
106235120,Berlin,Charlottenburg_Charlottenburg,Brixplatz,2,14052,1995.0,1585.0,250.0,176.0,6.0,1.0,,True,True,False,False,True,,apartment,oil_heating,,,1929.0,2016.0,False,NO_INFORMATION,
112956250,Berlin,Karow_Weißensee,R&ouml;l&auml;nder Str.,44,13125,1137.0,899.0,238.0,86.87,4.0,1.0,,True,True,False,False,False,,apartment,district_heating,,,1997.0,,False,C,
113818221,Berlin,Spandau_Spandau,Kurstra&szlig;e,1,13585,790.0,640.0,150.0,74.06,2.0,4.0,4.0,False,False,False,False,False,negotiable,apartment,central_heating,negotiable,normal,1900.0,,False,,
113372799,Berlin,Mitte_Mitte,Zinnowitzer Stra&szlig;e,5,10115,1342.0,1181.0,161.0,53.68,2.0,3.0,7.0,True,True,True,True,True,no,apartment,,first_time_use,sophisticated,,,False,,
111337910,Berlin,Schöneberg_Schöneberg,no_information,,10829,1779.0,1559.0,220.0,97.49,3.0,,5.0,False,False,False,False,True,,ground_floor,central_heating,refurbished,,1905.0,,False,E,
90193501,Berlin,Friedrichshain_Friedrichshain,Alt-Stralau,44a,10245,2015.0,1785.0,230.0,117.0,4.0,4.0,5.0,True,True,True,True,True,,apartment,floor_heating,mint_condition,luxury,2016.0,,False,,1.0
113484564,Berlin,Niederschönhausen_Pankow,Heinrich-B&ouml;ll-Stra&szlig;e,3 B,13156,1060.87,856.87,128.0,63.85,2.0,3.0,4.0,True,True,True,False,True,,apartment,floor_heating,well_kept,sophisticated,2011.0,,False,,1.0
111418015,Berlin,Tiergarten_Tiergarten,Klara Franke Strasse,12,10557,660.0,610.0,50.0,8.0,1.0,4.0,5.0,True,False,True,False,False,no,apartment,central_heating,modernized,sophisticated,,2019.0,False,,
43540962,Berlin,Buch_Pankow,Viereckweg,88,13125,881.0,699.0,122.0,80.0,2.5,4.0,4.0,True,True,False,True,False,,roof_storey,self_contained_central_heating,negotiable,sophisticated,1999.0,2019.0,False,,
111374487,Berlin,Weißensee_Weißensee,Liebermannstr.,30 F,13088,1109.44,922.44,187.0,76.87,3.0,1.0,5.0,True,True,False,False,False,negotiable,apartment,central_heating,well_kept,normal,1994.0,2016.0,False,,1.0
110127715,Berlin,Tiergarten_Tiergarten,Keithstr.,34,10787,1690.0,1490.0,200.0,77.0,3.0,2.0,5.0,True,True,True,False,True,,apartment,floor_heating,,,2019.0,2019.0,True,,
115586773,Berlin,Tempelhof_Tempelhof,Gottlieb-Dunkel-Str.,55 a,12099,1030.0,796.0,187.0,67.76,2.5,2.0,3.0,True,False,False,False,False,negotiable,apartment,self_contained_central_heating,first_time_use_after_refurbishment,sophisticated,1928.0,2020.0,False,,
107092753,Berlin,Tiergarten_Tiergarten,Berlichingenstr.,5,10553,595.0,525.0,70.0,37.53,1.0,4.0,,True,False,False,False,False,,apartment,self_contained_central_heating,,,1900.0,,False,E,
111274798,Berlin,Friedrichsfelde_Lichtenberg,Alt-Friedrichsfelde,46,10315,412.74,337.74,36.0,32.32,1.0,9.0,,False,True,False,False,False,,apartment,central_heating,,,1983.0,,False,B,
115614043,Berlin,Mitte_Mitte,Chausseestra&szlig;e,58,10115,830.0,780.0,50.0,14.0,1.0,1.0,,True,False,True,False,False,no,apartment,central_heating,modernized,sophisticated,,,False,,
113423032,Berlin,Charlottenburg_Charlottenburg,Herder,6,10625,1450.0,1350.0,100.0,75.0,2.0,3.0,5.0,True,True,True,False,False,,apartment,gas_heating,fully_renovated,sophisticated,,2017.0,False,NO_INFORMATION,
113805352,Berlin,Neu_Hohenschönhausen_Hohenschönhausen,Ribnitzer Stra&szlig;e,19,13051,331.95,254.65,51.61,32.56,1.0,5.0,11.0,False,False,False,False,True,,apartment,central_heating,well_kept,normal,,,False,C,
115583408,Berlin,Charlottenburg_Charlottenburg,no_information,,10629,4200.0,3700.0,500.0,172.5,6.0,3.0,5.0,True,True,True,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1900.0,2019.0,False,NO_INFORMATION,
114833978,Berlin,Tempelhof_Tempelhof,no_information,,12103,881.0,699.0,182.0,26.0,1.0,1.0,4.0,True,False,False,False,False,,apartment,district_heating,first_time_use,sophisticated,2019.0,,True,A,
106957926,Berlin,Lichtenberg_Lichtenberg,no_information,,10365,899.0,739.65,159.35,63.74,2.0,2.0,3.0,True,True,False,False,False,negotiable,apartment,central_heating,first_time_use_after_refurbishment,sophisticated,,2018.0,False,,
113867572,Berlin,Charlottenburg_Charlottenburg,Angerburger Allee,43,14055,1110.0,860.0,160.0,91.0,3.0,7.0,,True,False,True,False,True,negotiable,apartment,district_heating,well_kept,normal,1969.0,,False,,
115590265,Berlin,Reinickendorf_Reinickendorf,Waldowstr.,19,13403,522.87,365.87,97.0,51.97,2.0,2.0,,True,True,False,False,False,,apartment,central_heating,,,1111.0,,False,,
115232810,Berlin,Tiergarten_Tiergarten,Stephanstra&szlig;e,6,10559,611.0,528.0,83.0,40.69,1.0,4.0,,False,False,False,False,False,negotiable,apartment,central_heating,modernized,sophisticated,1897.0,,False,,
111031802,Berlin,Französisch_Buchholz_Pankow,Arnouxstra&szlig;e,41,13127,717.0,589.0,128.0,45.43,1.5,1.0,,True,True,True,False,False,,apartment,district_heating,modernized,,1996.0,,False,C,
113176673,Berlin,Neukölln_Neukölln,Schierker Stra&szlig;e,31,12051,698.78,473.78,150.0,65.62,2.0,,,True,True,False,False,True,,raised_ground_floor,central_heating,,simple,,,False,,
113706002,Berlin,Neukölln_Neukölln,Sch&ouml;nstedtstra&szlig;e,7,12043,2033.0,1669.0,253.0,111.23,3.0,4.0,4.0,True,False,True,False,True,,roof_storey,floor_heating,first_time_use,sophisticated,2019.0,,True,,
114882991,Berlin,Wannsee_Zehlendorf,Sch&auml;ferstrasse,31,14109,1856.29,1605.44,250.85,100.34,3.0,2.0,2.0,True,False,False,False,True,negotiable,roof_storey,floor_heating,mint_condition,sophisticated,2020.0,2020.0,True,,1.0
113435876,Berlin,Kreuzberg_Kreuzberg,Nostitzstr.,18,10961,1150.0,900.0,250.0,65.0,2.0,,4.0,False,True,False,False,False,no,apartment,oil_heating,well_kept,,1905.0,,False,,
111392438,Berlin,Zehlendorf_Zehlendorf,Matterhornstra&szlig;e,52,14129,1950.0,1650.0,300.0,100.51,4.0,2.0,3.0,True,False,True,False,False,,apartment,self_contained_central_heating,fully_renovated,,1938.0,2016.0,False,,
111048004,Berlin,Charlottenburg_Charlottenburg,Niebuhrstr.,55,10629,1564.52,1337.2,173.84,66.86,2.0,2.0,3.0,True,False,True,False,True,negotiable,apartment,,first_time_use,sophisticated,1963.0,2019.0,False,C,
115662513,Berlin,Tegel_Reinickendorf,Bernauer Stra&szlig;e,124 C,13507,783.0,649.0,134.0,43.9,1.5,0.0,,True,True,True,False,False,,ground_floor,central_heating,well_kept,,1995.0,,False,C,
103020052,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Bornholmer Stra&szlig;e,17,10439,1060.0,930.0,77.0,62.0,2.0,3.0,4.0,False,True,False,False,False,negotiable,apartment,central_heating,fully_renovated,normal,1910.0,2017.0,False,,
106509938,Berlin,Lichtenberg_Lichtenberg,M&ouml;llendorffstr.,72,10367,738.44,583.44,79.0,68.64,3.0,6.0,,True,True,False,False,False,,apartment,central_heating,,,1975.0,,False,D,
115455244,Berlin,Mitte_Mitte,Chausseestra&szlig;e,7G,10115,2865.49,2410.29,210.58,123.08,4.0,,,True,False,True,False,True,,penthouse,,mint_condition,sophisticated,2017.0,,False,,1.0
103226445,Berlin,Schmargendorf_Wilmersdorf,Hohenzollerndamm,58,14199,663.0,530.0,133.0,35.33,1.0,4.0,7.0,True,False,False,False,True,negotiable,apartment,central_heating,,,1972.0,,False,F,
114744727,Berlin,Hermsdorf_Reinickendorf,Falkentaler Steig,73,13467,1430.0,1090.0,340.0,91.0,3.0,0.0,2.0,True,True,True,False,False,negotiable,ground_floor,central_heating,well_kept,sophisticated,1997.0,,False,,1.0
113789808,Berlin,Weißensee_Weißensee,Gustav-Adolf-Str.,86,13086,803.0,663.0,140.0,67.0,2.0,4.0,,True,False,True,False,True,negotiable,apartment,central_heating,fully_renovated,sophisticated,,,False,,
115692809,Berlin,Mitte_Mitte,Krausenstra&szlig;e,26,10117,2180.22,1853.22,221.0,122.39,4.5,,,True,False,True,False,True,,apartment,,,,2016.0,,False,,
113863478,Berlin,Tiergarten_Tiergarten,Spenerstr.,38,10557,715.0,548.99,55.0,41.78,1.0,5.0,6.0,True,False,True,False,True,,apartment,district_heating,well_kept,sophisticated,1975.0,,False,F,
115371035,Berlin,Köpenick_Köpenick,Salvador-Allende-Str.,76B,12559,719.0,579.0,70.0,60.0,2.0,2.0,4.0,True,False,True,False,False,negotiable,apartment,central_heating,well_kept,normal,1997.0,,False,D,
111150865,Berlin,Tiergarten_Tiergarten,12,B,10557,1449.0,1217.0,232.0,78.0,3.0,,7.0,True,True,True,False,False,negotiable,roof_storey,central_heating,first_time_use,,2018.0,,True,,1.0
115678536,Berlin,Kreuzberg_Kreuzberg,K&ouml;penicker Str.,10a,10997,2040.0,1800.0,240.0,107.0,3.0,6.0,6.0,True,True,True,False,True,,loft,floor_heating,fully_renovated,luxury,1889.0,2009.0,False,,
111195935,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Stubbenkammer Stra&szlig;e,5,10437,1836.0,1599.0,137.0,99.5,3.0,4.0,5.0,False,False,True,False,True,,apartment,central_heating,first_time_use_after_refurbishment,sophisticated,1910.0,2019.0,False,,
113451245,Berlin,Kreuzberg_Kreuzberg,no_information,,10965,2200.0,1200.0,800.0,70.5,2.0,2.0,,True,True,True,True,True,,,,mint_condition,luxury,,,False,,1.0
55654932,Berlin,Niederschönhausen_Pankow,Uhlandstr.,9,13156,1245.0,995.0,180.0,98.8,3.0,1.0,5.0,True,True,True,True,True,,raised_ground_floor,central_heating,mint_condition,sophisticated,2010.0,,False,,
106592215,Berlin,Wilmersdorf_Wilmersdorf,schlangenbaderstr,17,14197,885.0,885.0,,41.0,1.0,,,True,False,True,False,True,no,other,,,,,,False,,
110565333,Berlin,Mitte_Mitte,Leipziger Platz,15,10117,1685.0,1390.0,295.0,73.78,2.0,7.0,9.0,True,True,True,False,True,,apartment,district_heating,fully_renovated,sophisticated,1998.0,2019.0,False,,
115610790,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,no_information,,10439,1260.0,1070.0,190.0,81.0,2.5,4.0,5.0,True,True,True,False,False,no,maisonette,central_heating,,,,,False,NO_INFORMATION,
115578439,Berlin,Lichtenrade_Tempelhof,W&uuml;nsdorfer Stra&szlig;e,16,12307,1660.0,1360.0,300.0,143.07,5.0,2.0,2.0,True,False,True,False,False,negotiable,roof_storey,central_heating,modernized,,1977.0,,False,D,
111085222,Berlin,Staaken_Spandau,Weinmeisterhornweg,178B,13593,817.48,555.85,261.63,70.15,2.0,1.0,,True,False,True,False,False,,apartment,district_heating,fully_renovated,,1994.0,,False,G,
111035691,Berlin,Köpenick_Köpenick,Egersfelder Allee,26,12555,961.0,816.0,85.0,68.0,2.0,0.0,,True,True,True,True,False,yes,ground_floor,central_heating,well_kept,sophisticated,1997.0,2014.0,False,,
115185355,Berlin,Weißensee_Weißensee,Berliner Allee,253,13088,1452.0,1224.0,168.0,111.3,3.0,3.0,4.0,True,False,False,False,False,negotiable,apartment,central_heating,,,1910.0,,False,,
107338982,Berlin,Mariendorf_Tempelhof,Hirzerweg,11,12107,1175.0,880.0,180.0,88.0,3.0,4.0,4.0,True,True,False,False,False,negotiable,apartment,gas_heating,fully_renovated,,1966.0,,False,,
113498527,Berlin,Schmöckwitz_Köpenick,no_information,,12527,1199.0,957.0,242.0,87.0,3.0,2.0,2.0,True,False,False,True,False,,roof_storey,central_heating,first_time_use,,2018.0,,True,B,2.0
113721169,Berlin,Tiergarten_Tiergarten,Genthiner Str.,42,10785,1300.0,1100.0,130.0,52.0,2.0,2.0,,True,True,True,False,False,,apartment,,first_time_use,,,,False,,
107374057,Berlin,Lichterfelde_Steglitz,Carstennstra&szlig;e,30 B,12205,1021.01,818.01,145.0,77.61,3.0,,,False,True,False,False,False,,ground_floor,central_heating,,,1999.0,,False,,
113831276,Berlin,Reinickendorf_Reinickendorf,ollenhauer stra&szlig;e,105,13403,1080.0,900.0,180.0,46.0,2.0,3.0,3.0,False,False,True,False,False,,,,first_time_use,sophisticated,2019.0,,True,,
113784088,Berlin,Marzahn_Marzahn,Poelchaustr.,4,12681,629.94,455.76,174.18,52.26,2.0,13.0,,False,False,False,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1978.0,,False,,
111192783,Berlin,Hellersdorf_Hellersdorf,Fritz-Lang-Stra&szlig;e,6,12627,881.0,629.0,252.0,84.99,4.0,4.0,,True,False,True,False,False,,apartment,district_heating,modernized,,1997.0,,False,E,
106438443,Berlin,Friedrichshain_Friedrichshain,Stralauer Platz,37/38,10243,1513.71,1360.81,91.74,61.16,2.0,10.0,11.0,True,False,True,False,True,no,apartment,floor_heating,first_time_use,sophisticated,,2018.0,False,,
98416135,Berlin,Mitte_Mitte,Wallstra&szlig;e,18,10179,1940.0,1690.0,200.0,96.0,3.0,2.0,7.0,True,True,True,False,True,no,apartment,district_heating,first_time_use,sophisticated,2020.0,,True,,1.0
